DSSTox_Substance_Id,DSSTox_Structure_Id,DSSTox_QC-Level,name,casn,Substance_Type,Substance_Note,SMILES,InChI,InChIKey,formula,MolWt
DTXSID4020165,DTXCID80165,DSSTox_Low,"1,1-Bis(tert-butylperoxy)-3,3,5-trimethylcyclohexane",6731-36-8,Single Compound,,CC1CC(C)(C)CC(C1)(OOC(C)(C)C)OOC(C)(C)C,"InChI=1/C17H34O4/c1-13-10-16(8,9)12-17(11-13,20-18-14(2,3)4)21-19-15(5,6)7/h13H,10-12H2,1-9H3
AuxInfo=1/0/N:21,10,11,12,16,17,18,19,20,3,1,5,2,9,15,4,6,8,14,7,13/E:(2,3,4,5,6,7)(8,9)(14,15)(18,19)(20,21)/rA:21CCCCCCOOCCCCOOCCCCCCC/rB:s1;s2;s3;s4;s1s5;s6;s7;s8;s9;s9;s9;s6;s13;s14;s15;s15;s15;s4;s4;s2;/rC:5.1258,-2.5055,0;6.302,-1.5205,0;7.746,-2.0465,0;8.0137,-3.5574,0;6.8375,-4.552,0;5.3935,-4.026,0;5.1258,-5.5369,0;6.302,-6.5315,0;6.0343,-8.0424,0;4.5137,-7.7747,0;5.7664,-9.5629,0;7.5547,-8.3101,0;3.8539,-4.026,0;3.0793,-5.3553,0;1.5397,-5.3553,0;1.5397,-6.8948,0;0,-5.3553,0;1.5397,-3.8156,0;9.4672,-3.0314,0;8.7884,-4.8963,0;6.0343,0,0;
",NALFRYPTRXKZPN-UHFFFAOYNA-N,C17H34O4,302.4495
DTXSID9020166,DTXCID10166,DSSTox_High,Bis(tributyltin)oxide,56-35-9,Single Compound,,CCCC[Sn](CCCC)(CCCC)O[Sn](CCCC)(CCCC)CCCC,"InChI=1S/6C4H9.O.2Sn/c6*1-3-4-2;;;/h6*1,3-4H2,2H3;;;
AuxInfo=1/0/N:4,1,3,2;8,11,9,10;12,15,13,14;16,19,17,18;20,23,21,22;24,27,25,26;6;5;7/CRV:6*1.3;;;/rA:27CCCCSnOSnCCCCCCCCCCCCCCCCCCCC/rB:s1;s2;s3;s4;s5;s6;s7;s8;s9;s10;s7;s12;s13;s14;s7;s16;s17;s18;s5;s20;s21;s22;s5;s24;s25;s26;/rC:8.2703,-3.6469,0;7.503,-4.982,0;8.2703,-6.3173,0;7.503,-7.6524,0;5.9585,-7.6524,0;5.9585,-6.1081,0;4.6234,-5.3408,0;3.8561,-6.6759,0;2.3116,-6.6759,0;1.5445,-5.3408,0;0,-5.3408,0;3.2881,-4.5735,0;3.2881,-3.029,0;1.953,-2.2519,0;.6177,-3.029,0;5.3906,-4.0055,0;4.6234,-2.6704,0;5.3906,-1.3351,0;4.6234,0,0;5.9585,-9.1969,0;7.2938,-9.9642,0;8.6289,-9.1969,0;9.9642,-9.9642,0;4.4142,-7.6524,0;3.6469,-8.9877,0;2.1024,-8.9877,0;1.3351,-7.6524,0;
",APQHKWPGGHMYKJ-UHFFFAOYSA-N,C24H54OSn2,596.105
DTXSID4020167,DTXCID40167,DSSTox_High,bis(2-Chloro-1-methylethyl) ether,108-60-1,Single Compound,,CC(CCl)OC(C)CCl,"InChI=1/C6H12Cl2O/c1-5(3-7)9-6(2)4-8/h5-6H,3-4H2,1-2H3
AuxInfo=1/0/N:3,7,1,5,2,6,9,8,4/E:(1,2)(3,4)(5,6)(7,8)/rA:9CCCOCCCClCl/rB:s1;s2;s2;;s4s5;s6;s5;s1;/rC:1.3351,-2.3105,0;2.6622,-1.5429,0;2.6622,0,0;3.9973,-2.3105,0;6.6595,-2.3105,0;5.3324,-1.5429,0;5.3324,0,0;7.9947,-1.5429,0;0,-1.5429,0;
",QCFYJCYNJLBDRT-UHFFFAOYNA-N,C6H12Cl2O,171.0649
DTXSID9020168,DTXCID70168,DSSTox_Low,Bis(2-chloroethyl) ether,111-44-4,Single Compound,,ClCCOCCCl,"InChI=1S/C4H8Cl2O/c5-1-3-7-4-2-6/h1-4H2
AuxInfo=1/0/N:2,6,3,5,1,7,4/E:(1,2)(3,4)(5,6)/rA:7ClCCOCCCl/rB:s1;s2;s3;s4;s5;s6;/rC:0,-.7709,0;1.3412,0,0;2.6743,-.7709,0;4.0155,0,0;5.3565,-.7709,0;6.6897,0,0;8.0308,-.7709,0;
",ZNSMNVMLTJELDZ-UHFFFAOYSA-N,C4H8Cl2O,143.0117
DTXSID4020169,DTXCID00169,DSSTox_Low,"Bis-1,4-(chloromethoxy)butane",13483-19-7,Single Compound,,ClCOCCCCOCCl,"InChI=1S/C6H12Cl2O2/c7-5-9-3-1-2-4-10-6-8/h1-6H2
AuxInfo=1/0/N:1,2,7,3,9,5,10,6,8,4/E:(1,2)(3,4)(5,6)(7,8)(9,10)/rA:10CCCOCClCOCCl/rB:s1;s2;s3;s4;s5;s1;s7;s8;s9;/rC:6.6824,-.7692,0;5.3363,0,0;4.0023,-.7692,0;2.6682,0,0;1.334,-.7692,0;;8.0166,0,0;9.3506,-.7692,0;10.6846,0,0;12.0188,-.7692,0;
",RRSXICBKOPODSP-UHFFFAOYSA-N,C6H12Cl2O2,187.0643
DTXSID3020170,DTXCID50170,DSSTox_Low,"Bis-1,2-(chloromethoxy)ethane",13483-18-6,Single Compound,,ClCOCCOCCl,"InChI=1S/C4H8Cl2O2/c5-3-7-1-2-8-4-6/h1-4H2
AuxInfo=1/0/N:1,2,7,4,8,5,6,3/E:(1,2)(3,4)(5,6)(7,8)/rA:8CCOCClOCCl/rB:s1;s2;s3;s4;s1;s6;s7;/rC:4.0079,-.7661,0;5.3346,0,0;6.6705,-.7661,0;8.0065,0,0;9.3425,-.7661,0;2.672,0,0;1.3359,-.7661,0;;
",IDFLGSYEBJNWMK-UHFFFAOYSA-N,C4H8Cl2O2,159.0111
DTXSID8020171,DTXCID80171,DSSTox_Low,"Bis-1,6-(chloromethoxy)hexane",56894-92-9,Single Compound,,ClCOCCCCCCOCCl,"InChI=1S/C8H16Cl2O2/c9-7-11-5-3-1-2-4-6-12-8-10/h1-8H2
AuxInfo=1/0/N:3,4,2,5,1,6,11,8,12,9,10,7/E:(1,2)(3,4)(5,6)(7,8)(9,10)(11,12)/rA:12CCCCCCOCClOCCl/rB:s1;s2;s3;s4;s5;s6;s7;s8;s1;s10;s11;/rC:4.0113,-.7641,0;5.3484,0,0;6.6856,-.7641,0;8.0079,0,0;9.345,-.7641,0;10.6822,0,0;12.0192,-.7641,0;13.3563,0,0;14.6935,-.7641,0;2.6742,0,0;1.3371,-.7641,0;;
",QHEYFBGFAQOPBZ-UHFFFAOYSA-N,C8H16Cl2O2,215.1174
DTXSID3020172,DTXCID10172,DSSTox_Low,"bis-1,4-(Chloromethoxymethyl)benzene",56894-91-8,Single Compound,,ClCOCC1=CC=C(COCCl)C=C1,"InChI=1S/C10H12Cl2O2/c11-7-13-5-9-1-2-10(4-3-9)6-14-8-12/h1-4H,5-8H2
AuxInfo=1/0/N:1,2,5,4,7,11,9,13,6,3,10,14,8,12/E:(1,2,3,4)(5,6)(7,8)(9,10)(11,12)(13,14)/rA:14CCCCCCCOCClCOCCl/rB:d1;s2;d3;s4;s1d5;s6;s7;s8;s9;s3;s11;s12;s13;/rC:5.3287,-.7727,0;6.6609,0,0;7.9931,-.7727,0;7.9931,-2.3046,0;6.6609,-3.0773,0;5.3287,-2.3046,0;3.9965,-3.0773,0;2.6644,-2.3046,0;1.3321,-3.0773,0;0,-2.3046,0;9.3252,0,0;10.6575,-.7727,0;11.9896,0,0;13.3218,-.7727,0;
",BXIVHTWXKYBJEM-UHFFFAOYSA-N,C10H12Cl2O2,235.1071
DTXSID8020173,DTXCID40173,DSSTox_Low,Bis(chloromethyl) ether,542-88-1,Single Compound,,ClCOCCl,"InChI=1S/C2H4Cl2O/c3-1-5-2-4/h1-2H2
AuxInfo=1/0/N:2,4,1,5,3/E:(1,2)(3,4)/rA:5ClCOCCl/rB:s1;s2;s3;s4;/rC:0,-.7686,0;1.3345,0,0;2.669,-.7686,0;4.0034,0,0;5.3378,-.7686,0;
",HRQGCQVOJVTVLU-UHFFFAOYSA-N,C2H4Cl2O,114.9586
DTXSID3020174,DTXCID70174,DSSTox_Low,"Bis(2,3-dibromopropyl) phosphate, magnesium salt",36711-31-6,Single Compound,,[Mg++].[O-]P(=O)(OCC(Br)CBr)OCC(Br)CBr.[O-]P(=O)(OCC(Br)CBr)OCC(Br)CBr,"InChI=1/2C6H11Br4O4P.Mg/c2*7-1-5(9)3-13-15(11,12)14-4-6(10)2-8;/h2*5-6H,1-4H2,(H,11,12);/q;;+2/p-2
AuxInfo=1/1/N:6,13,4,11,5,12,7,14,8,15,1,9,3,10,2;21,28,19,26,20,27,22,29,23,30,16,24,18,25,17;31/E:2*(1,2)(3,4)(5,6)(7,8)(9,10)(11,12)(13,14);/rA:31OPOCCCBrBrO-OCCCBrBrOPOCCCBrBrO-OCCCBrBrMg+2/rB:d1;s2;s3;s4;s5;s6;s5;s2;s2;s10;s11;s12;s13;s12;;d16;s17;s18;s19;s20;s21;s20;s17;s17;s25;s26;s27;s28;s27;;/rC:7.682,-5.3212,0;6.9115,-3.9878,0;6.1408,-2.6544,0;4.6117,-2.6544,0;3.841,-1.3211,0;2.2997,-1.3211,0;1.5413,-2.6544,0;4.6117,0,0;5.5781,-4.7585,0;8.2447,-3.2172,0;9.5781,-3.9878,0;10.8993,-3.2172,0;10.8993,-1.6758,0;9.5781,-.9175,0;12.2325,-3.9878,0;7.682,-12.0736,0;6.9115,-10.7402,0;6.1408,-9.4191,0;4.6117,-9.4191,0;3.841,-8.0857,0;2.2997,-8.0857,0;1.5413,-9.4191,0;4.6117,-6.7524,0;5.5781,-11.5109,0;8.2447,-9.9695,0;9.5781,-10.7402,0;10.8993,-9.9695,0;10.8993,-8.4405,0;9.5781,-7.6698,0;12.2325,-10.7402,0;0,-6.0795,0;
",ISAQEMSCDXXEBE-UHFFFAOYNA-L,C12H20Br8MgO8P2,1017.7669
DTXSID8020175,DTXCID00175,DSSTox_Low,"1,4-Bis[2-(3,5-dichloropyridyloxy)]benzene",76150-91-9,Single Compound,,ClC1=CC(Cl)=C(OC2=CC=C(OC3=NC=C(Cl)C=C3Cl)C=C2)N=C1,"InChI=1S/C16H8Cl4N2O2/c17-9-5-13(19)15(21-7-9)23-11-1-2-12(4-3-11)24-16-14(20)6-10(18)8-22-16/h1-8H
AuxInfo=1/0/N:3,5,4,6,22,10,19,13,20,12,2,7,24,8,23,9,17,15,18,14,21,11,16,1/E:(1,2,3,4)(5,6)(7,8)(9,10)(11,12)(13,14)(15,16)(17,18)(19,20)(21,22)(23,24)/rA:24OCCCCCCCCCNCCClClOClClCCNCCC/rB:;s2;d2;d3;s4;s1s5d6;;s1s8;d8;d9;s10;s11d12;s8;s12;s2;;;;s17s19;d19;d20;s16s21;s18s22d23;/rC:5.3366,-3.0997,0;9.315,-.7829,0;9.315,-2.3168,0;8.0049,0,0;8.0049,-3.0997,0;6.6627,-.7829,0;6.6627,-2.3168,0;3.9944,-.7829,0;3.9944,-2.3168,0;2.6683,0,0;2.6683,-3.0997,0;1.3261,-.7829,0;1.3261,-2.3168,0;5.3366,0,0;;10.6412,0,0;15.9778,-3.0997,0;10.6412,-3.0997,0;14.6516,-.7829,0;14.6516,-2.3168,0;13.3095,0,0;13.3095,-3.0997,0;11.9833,-.7829,0;11.9833,-2.3168,0;
",BAFKRPOFIYPKBQ-UHFFFAOYSA-N,C16H8Cl4N2O2,402.0589
DTXSID3020176,DTXCID30176,DSSTox_High,4-Bis(2-hydroxyethyl)amino-2-(5-nitro-2-thienyl)quinazoline,33372-39-3,Single Compound,,OCCN(CCO)C1=NC(=NC2=CC=CC=C12)C1=CC=C(S1)[N+]([O-])=O,"InChI=1S/C16H16N4O4S/c21-9-7-19(8-10-22)16-11-3-1-2-4-12(11)17-15(18-16)13-5-6-14(25-13)20(23)24/h1-6,21-22H,7-10H2
AuxInfo=1/0/N:2,1,3,6,19,20,12,15,13,16,4,5,18,21,8,10,7,9,11,23,14,17,24,25,22/E:(7,8)(9,10)(21,22)(23,24)/CRV:20.5/rA:25CCCCCCNCNCNCCOCCOCCCCSN+O-O/rB:d1;s2;d3;s4;s1d5;s5;d7;s8;s4d9;s10;s11;s12;s13;s11;s15;s16;s8;d18;s19;d20;s18s21;s21;s23;d23;/rC:3.9948,0,0;2.671,-.78,0;2.671,-2.3166,0;3.9948,-3.0848,0;5.3304,-2.3166,0;5.3304,-.78,0;6.6659,-3.0848,0;6.6659,-4.6212,0;5.3304,-5.3894,0;3.9948,-4.6212,0;2.671,-5.3894,0;2.671,-6.9259,0;1.3355,-7.6942,0;1.3355,-9.2424,0;1.3355,-4.6212,0;0,-5.3894,0;0,-6.9259,0;8.0015,-5.3894,0;9.4079,-4.7631,0;10.4362,-5.9095,0;9.668,-7.245,0;8.1551,-6.9259,0;10.2943,-8.6515,0;11.8189,-8.8051,0;9.3843,-9.8925,0;
",QPDGFLZXRKDMRL-UHFFFAOYSA-N,C16H16N4O4S,360.3876
DTXSID8020177,DTXCID60177,DSSTox_Low,4-Bis(2-hydroxyethyl)amino-2-(2-thienyl)quinazoline,58139-47-2,Single Compound,,OCCN(CCO)C1=C2C=CC=CC2=NC(=N1)C1=CC=CS1,"InChI=1S/C16H17N3O2S/c20-9-7-19(8-10-21)16-12-4-1-2-5-13(12)17-15(18-16)14-6-3-11-22-14/h1-6,11,20-21H,7-10H2
AuxInfo=1/0/N:7,8,20,6,9,19,12,15,13,16,21,5,10,18,2,4,1,3,11,14,17,22/E:(7,8)(9,10)(20,21)/rA:22NCNCCCCCCCNCCOCCOCCCCS/rB:s1;d2;s3;d4;s5;d6;s7;d8;d1s5s9;s4;s11;s12;s13;s11;s15;s16;s2;d18;s19;d20;s18s21;/rC:5.1003,-7.6983,0;3.7727,-6.9342,0;3.7727,-5.3869,0;5.1003,-4.6228,0;6.4375,-5.3869,0;7.7748,-4.6228,0;9.1024,-5.3869,0;9.1024,-6.9342,0;7.7748,-7.6983,0;6.4375,-6.9342,0;5.1003,-3.0756,0;6.4375,-2.3114,0;6.4375,-.7736,0;5.1003,0,0;3.7727,-2.3114,0;3.7727,-.7736,0;2.4356,0,0;2.4356,-7.6983,0;2.2732,-9.2266,0;.7736,-9.5513,0;0,-8.2141,0;1.0316,-7.0775,0;
",ZIJZEJQXPLFJIC-UHFFFAOYSA-N,C16H17N3O2S,315.3901
DTXSID3020178,DTXCID90178,DSSTox_Low,"bis-2-Hydroxyethyldithiocarbamic acid, potassium salt",23746-34-1,Single Compound,,[K+].OCCN(CCO)C([S-])=S,"InChI=1S/C5H11NO2S2.K/c7-3-1-6(2-4-8)5(9)10;/h7-8H,1-4H2,(H,9,10);/q;+1/p-1
AuxInfo=1/1/N:4,7,5,8,2,3,6,9,1,10;11/E:(1,2)(3,4)(7,8)(9,10);/rA:11SCNCCOCCOS-K+/rB:d1;s2;s3;s4;s5;s3;s7;s8;s2;;/rC:2.67,0,0;4.005,-.7743,0;4.005,-2.3163,0;5.3401,-3.0839,0;6.6751,-2.3163,0;6.6751,-.7743,0;2.67,-3.0839,0;1.335,-2.3163,0;0,-3.0839,0;5.3401,0,0;3.3909,-4.6258,0;
",JGNZPIJKQREYSO-UHFFFAOYSA-M,C5H10KNO2S2,219.3667
DTXSID8020179,DTXCID20179,DSSTox_High,Diisopropanolamine,110-97-4,Single Compound,,CC(O)CNCC(C)O,"InChI=1/C6H15NO2/c1-5(8)3-7-4-6(2)9/h5-9H,3-4H2,1-2H3
AuxInfo=1/0/N:1,7,3,5,2,6,4,9,8/E:(1,2)(3,4)(5,6)(8,9)/rA:9CCCNCCCOO/rB:s1;s2;s3;s4;s5;s6;s6;s2;/rC:7.9947,-2.3105,0;6.6595,-1.5429,0;5.3324,-2.3105,0;3.9973,-1.5429,0;2.6622,-2.3105,0;1.3351,-1.5429,0;0,-2.3105,0;1.3351,0,0;6.6595,0,0;
",LVTYICIALWPMFW-UHFFFAOYNA-N,C6H15NO2,133.1888
DTXSID7020180,DTXCID70180,DSSTox_Low,Bismuth dimethyldithiocarbamate,21260-46-8,Single Compound,,CN(C)C(=S)S[Bi](SC(=S)N(C)C)SC(=S)N(C)C,"InChI=1S/3C3H7NS2.Bi/c3*1-4(2)3(5)6;/h3*1-2H3,(H,5,6);/q;;;+3/p-3
AuxInfo=1/1/N:4,5,2,3,1,6;12,13,9,11,8,10;18,19,15,17,14,16;7/E:3*(1,2)(5,6);/rA:19SCNCCSBiSCSNCCSCSNCC/rB:d1;s2;s3;s3;s2;s6;s7;s8;d9;s9;s11;s11;s7;s14;d15;s15;s17;s17;/rC:5.376,0,0;4.6106,-1.3371,0;3.0706,-1.3371,0;2.3053,-2.6649,0;2.3053,0,0;5.376,-2.6649,0;4.6106,-3.9928,0;3.0706,-3.9928,0;2.3053,-5.33,0;3.0706,-6.6577,0;.7653,-5.33,0;0,-6.6577,0;0,-3.9928,0;5.376,-5.33,0;6.916,-5.33,0;7.6813,-6.6577,0;7.6813,-3.9928,0;6.916,-2.6649,0;9.2213,-3.9928,0;
",USBHFGNOYVOTON-UHFFFAOYSA-K,C9H18BiN3S6,569.6297
DTXSID2020181,DTXCID00181,DSSTox_Low,Bismuth oxychloride,7787-59-9,Single Compound,,Cl[Bi]=O,"InChI=1S/Bi.ClH.O/h;1H;/q+1;;/p-1
AuxInfo=1/1/N:2;3;1/rA:3OBiCl/rB:d1;s2;/rC:2.6666,-.7707,0;1.3333,0,0;0,-.7707,0;
",GLQBXSIPUULYOG-UHFFFAOYSA-M,BiClO,260.4328
DTXSID7020182,DTXCID30182,DSSTox_High,Bisphenol A,80-05-7,Single Compound,,CC(C)(C1=CC=C(O)C=C1)C1=CC=C(O)C=C1,"InChI=1S/C15H16O2/c1-15(2,11-3-7-13(16)8-4-11)12-5-9-14(17)10-6-12/h3-10,16-17H,1-2H3
AuxInfo=1/0/N:1,17,4,8,11,15,5,7,12,14,3,10,6,13,2,9,16/E:(1,2)(3,4,5,6)(7,8,9,10)(11,12)(13,14)(16,17)/rA:17CCCCCCCCOCCCCCCOC/rB:s1;s2;d3;s4;d5;s6;s3d7;s6;s2;d10;s11;d12;s13;s10d14;s13;s2;/rC:3.2752,0,0;4.3641,-1.0888,0;5.453,-2.1778,0;6.9306,-1.8407,0;7.9936,-2.9555,0;7.5529,-4.4504,0;6.0665,-4.8048,0;4.995,-3.6814,0;8.6417,-5.5394,0;3.2752,-2.1778,0;3.6727,-3.6727,0;2.5839,-4.7616,0;1.0888,-4.3641,0;.6914,-2.8778,0;1.7802,-1.7802,0;0,-5.453,0;5.453,0,0;
",IISBACLAFKSPIT-UHFFFAOYSA-N,C15H16O2,228.2863
DTXSID2020183,DTXCID60183,DSSTox_Low,Black PN,2519-30-4,Single Compound,,[Na+].[Na+].[Na+].[Na+].CC(=O)NC1=C2C(O)=C(\N=N\C3=C4C=C(C=CC4=C(C=C3)\N=N\C3=CC=C(C=C3)S([O-])(=O)=O)S([O-])(=O)=O)C(=CC2=C(C=C1)S([O-])(=O)=O)S([O-])(=O)=O,"InChI=1S/C28H21N5O14S4.4Na/c1-14(34)29-23-10-11-24(50(42,43)44)20-13-25(51(45,46)47)27(28(35)26(20)23)33-32-22-9-8-21(18-7-6-17(12-19(18)22)49(39,40)41)31-30-15-2-4-16(5-3-15)48(36,37)38;;;;/h2-13,35H,1H3,(H,29,34)(H,36,37,38)(H,39,40,41)(H,42,43,44)(H,45,46,47);;;;/q;4*+1/p-4/b31-30+,33-32+;;;;
AuxInfo=1/1/N:9,31,35,32,34,41,40,26,27,5,4,43,15,8,30,33,42,24,23,2,25,22,6,3,16,1,17,18,7,29,28,21,20,10,19,37,38,39,45,46,47,12,13,14,49,50,51,36,44,11,48;52;53;54;55/E:(2,3)(4,5)(36,37,38)(39,40,41)(42,43,44)(45,46,47);;;;/CRV:48.6,49.6,50.6,51.6;;;;/rA:55CCCCCCNCCOSOOO-CCCCONNCCCCCCNNCCCCCCSOOO-CCCCSOOO-SOOO-Na+Na+Na+Na+/rB:s1;d2;s3;d4;d1s5;s6;s7;s8;d8;s3;d11;d11;s11;s2;d15;s16;s1d17;s18;s17;d+20;s21;d22;s23;d24;s25;s22d26;s25;d+28;s29;d30;s31;d32;s33;s30d34;s33;d36;d36;s36;s24;d40;s41;s23d42;s42;d44;d44;s44;s16;d48;d48;s48;;;;;/rC:19.2614,-5.3544,0;20.0432,-6.6811,0;21.5832,-6.6811,0;22.365,-5.3544,0;21.5832,-4.0039,0;20.0432,-4.0039,0;19.2614,-2.6771,0;20.0432,-1.3504,0;21.5832,-1.3504,0;19.2614,0,0;22.365,-8.0078,0;21.0146,-8.7896,0;23.6918,-7.2497,0;23.1232,-9.3583,0;19.2614,-8.0078,0;17.7215,-8.0078,0;16.9633,-6.6811,0;17.7215,-5.3544,0;16.9633,-4.0039,0;15.4233,-6.6811,0;14.6415,-8.0078,0;13.1016,-8.0078,0;12.3434,-6.6811,0;10.8034,-6.6811,0;10.0216,-8.0078,0;10.8034,-9.3583,0;12.3434,-9.3583,0;8.4817,-8.0078,0;7.6999,-9.3583,0;6.1599,-9.3583,0;5.4017,-10.685,0;3.8617,-10.685,0;3.0799,-9.3583,0;3.8617,-8.0078,0;5.4017,-8.0078,0;1.54,-9.3583,0;1.54,-10.8982,0;1.54,-7.8183,0;0,-9.3583,0;10.0216,-5.3544,0;10.8034,-4.0039,0;12.3434,-4.0039,0;13.1016,-5.3544,0;13.1016,-2.6771,0;14.452,-3.459,0;11.7749,-1.9191,0;13.8834,-1.3504,0;16.9633,-9.3583,0;18.2901,-10.1163,0;15.6366,-8.5765,0;16.1815,-10.685,0;11.8696,-12.4382,0;10.3296,-12.4382,0;13.4096,-12.4382,0;8.7896,-12.4382,0;
",GMMAPXRGRVJYJY-TWEFBAQVSA-J,C28H17N5Na4O14S4,867.6788
DTXSID7020184,DTXCID90184,DSSTox_High,C.I. Direct Black 38,1937-37-7,Single Compound,,[Na+].[Na+].NC1=CC(N)=C(C=C1)\N=N\C1=CC=C(C=C1)C1=CC=C(C=C1)\N=N\C1=C(C=C2C=C(C(\N=N\C3=CC=CC=C3)=C(O)C2=C1N)S([O-])(=O)=O)S([O-])(=O)=O,"InChI=1S/C34H27N9O7S2.2Na/c35-22-10-15-27(26(36)18-22)41-38-24-11-6-19(7-12-24)20-8-13-25(14-9-20)40-42-32-28(51(45,46)47)16-21-17-29(52(48,49)50)33(34(44)30(21)31(32)37)43-39-23-4-2-1-3-5-23;;/h1-18,44H,35-37H2,(H,45,46,47)(H,48,49,50);;/q;2*+1/p-2/b41-38+,42-40+,43-39+;;
AuxInfo=1/1/N:48,47,49,46,50,19,23,14,16,30,20,22,13,17,31,5,38,28,18,15,4,29,45,21,12,27,26,6,39,3,8,7,40,41,32,33,9,24,44,11,25,10,43,42,35,36,37,52,53,54,34,51;1;2/E:(2,3)(4,5)(6,7)(8,9)(11,12)(13,14)(45,46,47)(48,49,50);;/CRV:51.6,52.6;;/rA:54Na+Na+CCCCCCNNNCCCCCCCCCCCCNNCCCCCCNNSOOO-CCCCONNCCCCCCSOOO-/rB:;;s3;d4;s5;d6;d3s7;s8;s7;d+10;s11;d12;s13;d14;s15;s12d16;s15;d18;s19;d20;s21;s18d22;s21;d+24;s25;d26;s27;d28;s29;s26d30;s29;s27;s6;d34;d34;s34;s4;d38;s39;s3d40;s41;s40;d+43;s44;d45;s46;d47;s48;s45d49;s39;d51;d51;s51;/rC:13.0169,0,0;.8739,-4.3389,0;7.7137,-5.8154,0;6.9605,-4.4897,0;7.7137,-3.1337,0;9.2806,-3.1337,0;10.0339,-4.4897,0;9.2806,-5.8154,0;10.0339,-7.1412,0;11.6008,-4.4897,0;12.354,-3.1337,0;13.9209,-3.1337,0;14.6742,-4.4897,0;16.2109,-4.4897,0;16.9943,-3.1337,0;16.2109,-1.8079,0;14.6742,-1.8079,0;18.5311,-3.1337,0;19.3145,-4.4897,0;20.8513,-4.4897,0;21.6347,-3.1337,0;20.8513,-1.8079,0;19.3145,-1.8079,0;23.1714,-3.1337,0;23.9548,-1.8079,0;25.4916,-1.8079,0;26.275,-3.1337,0;27.8117,-3.1337,0;28.5951,-1.8079,0;27.8117,-.452,0;26.275,-.452,0;30.1319,-1.8079,0;25.4916,-4.4897,0;10.0339,-1.8079,0;11.3899,-2.5612,0;8.7081,-1.0245,0;10.8174,-.452,0;5.3936,-4.4897,0;4.6403,-5.8154,0;5.3936,-7.1412,0;6.9605,-7.1412,0;7.7137,-8.4972,0;4.6403,-8.4972,0;3.1035,-8.4972,0;2.3202,-9.823,0;.7834,-9.823,0;0,-11.1789,0;.7834,-12.5047,0;2.3202,-12.5047,0;3.1035,-11.1789,0;3.1035,-5.8154,0;3.1035,-4.2787,0;3.1035,-7.3522,0;1.5368,-5.8154,0;
",XRPLBRIHZGVJIC-UVHCWRHYSA-L,C34H25N9Na2O7S2,781.728
